Sdoc_date_YYYYMMJJ,lien_type,I1_Id,I2_Id,I1_nom,I2_nom,Sdoc_Description_synthese,Sdoc_date_YYYYMM,Sdoc_date_YYYY,Sdoc_code_lieu_chantier,Sdoc_code_type_chantier_2
17170602,S---S,585,576,Scala G.A. (585),Muttoni P.G. (576),"17170602 - C1717_05_054 - (Cags-Cs): MO, Rivolli - Chateau - ",171706,1717,RI,civ
17170621,S---S,570,545,Clemente B. (570),Teppa L.G. (545),"17170621 - C1717_05_058 - (Cags-Cs): MO, Turin - Caserne Citadelle - ",171706,1717,TO,mil
17170621,S---S,392,100,Zo G.H. (392),Castelli M.F. (100),"17170621 - C1717_05_060 - (Dags-Ds): MO, Venaria reale - ",171706,1717,VEN,civ
17170621,G-->S,389,392,Zo C.A. (389),Zo G.H. (392),"17170621 - C1717_05_060 - (Dags-Ds): MO, Venaria reale - ",171706,1717,VEN,civ
17170621,G-->S,389,100,Zo C.A. (389),Castelli M.F. (100),"17170621 - C1717_05_060 - (Dags-Ds): MO, Venaria reale - ",171706,1717,VEN,civ
17170621,A-->S,329,392,Sali?P. (329),Zo G.H. (392),"17170621 - C1717_05_060 - (Dags-Ds): MO, Venaria reale - ",171706,1717,VEN,civ
17170621,A-->S,329,100,Sali?P. (329),Castelli M.F. (100),"17170621 - C1717_05_060 - (Dags-Ds): MO, Venaria reale - ",171706,1717,VEN,civ
17170621,A-->G,329,389,Sali?P. (329),Zo C.A. (389),"17170621 - C1717_05_060 - (Dags-Ds): MO, Venaria reale - ",171706,1717,VEN,civ
17170628,G-->S,567,546,Beltrandi G. (567),Tirolo G.B. (546),"17170628 - C1717_05_063 - (Dags-Cs): MO, Venaria reale - ",171706,1717,VEN,civ
17170628,A-->S,578,546,Piazzollo C. (578),Tirolo G.B. (546),"17170628 - C1717_05_063 - (Dags-Cs): MO, Venaria reale - ",171706,1717,VEN,civ
17170628,A-->G,578,567,Piazzollo C. (578),Beltrandi G. (567),"17170628 - C1717_05_063 - (Dags-Cs): MO, Venaria reale - ",171706,1717,VEN,civ
17170628,G-->S,594,369,Lemoine F. (594),Ugliengo C.M. (369),"17170628 - C1717_05_066 - (Dags-Cs): DIV, Venaria reale - ",171706,1717,VEN,civ
17170628,A-->S,572,369,De Gotte H. (572),Ugliengo C.M. (369),"17170628 - C1717_05_066 - (Dags-Cs): DIV, Venaria reale - ",171706,1717,VEN,civ
17170628,A-->G,572,594,De Gotte H. (572),Lemoine F. (594),"17170628 - C1717_05_066 - (Dags-Cs): DIV, Venaria reale - ",171706,1717,VEN,civ
17170705,S---S,117,573,Cribiatello F. (117),De Vallon F.G. (573),"17170705 - C1717_05_072 - (Dags-Ds): GO, Brunetta - Forterresse - ",171707,1717,BR,mil
17170705,S---S,117,361,Cribiatello F. (117),Toscanello F. (361),"17170705 - C1717_05_072 - (Dags-Ds): GO, Brunetta - Forterresse - ",171707,1717,BR,mil
17170705,S---S,573,361,De Vallon F.G. (573),Toscanello F. (361),"17170705 - C1717_05_072 - (Dags-Ds): GO, Brunetta - Forterresse - ",171707,1717,BR,mil
17170705,G-->S,575,117,Girodo T. (575),Cribiatello F. (117),"17170705 - C1717_05_072 - (Dags-Ds): GO, Brunetta - Forterresse - ",171707,1717,BR,mil
17170705,G-->S,575,573,Girodo T. (575),De Vallon F.G. (573),"17170705 - C1717_05_072 - (Dags-Ds): GO, Brunetta - Forterresse - ",171707,1717,BR,mil
17170705,G-->S,575,361,Girodo T. (575),Toscanello F. (361),"17170705 - C1717_05_072 - (Dags-Ds): GO, Brunetta - Forterresse - ",171707,1717,BR,mil
17170705,A-->S,399,117,Baietto F. (399),Cribiatello F. (117),"17170705 - C1717_05_072 - (Dags-Ds): GO, Brunetta - Forterresse - ",171707,1717,BR,mil
17170705,A-->S,399,573,Baietto F. (399),De Vallon F.G. (573),"17170705 - C1717_05_072 - (Dags-Ds): GO, Brunetta - Forterresse - ",171707,1717,BR,mil
17170705,A-->S,399,361,Baietto F. (399),Toscanello F. (361),"17170705 - C1717_05_072 - (Dags-Ds): GO, Brunetta - Forterresse - ",171707,1717,BR,mil
17170705,A-->G,399,575,Baietto F. (399),Girodo T. (575),"17170705 - C1717_05_072 - (Dags-Ds): GO, Brunetta - Forterresse - ",171707,1717,BR,mil
17170710,S---S,223,275,Menafoglio A. (223),Pinchetti D. (275),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,S---S,223,266,Menafoglio A. (223),Pianarosa G. (266),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,S---S,223,226,Menafoglio A. (223),Menafoglio C.A. (226),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,S---S,223,301,Menafoglio A. (223),Righino P. (301),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,S---S,275,266,Pinchetti D. (275),Pianarosa G. (266),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,S---S,275,226,Pinchetti D. (275),Menafoglio C.A. (226),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,S---S,275,301,Pinchetti D. (275),Righino P. (301),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,S---S,266,226,Pianarosa G. (266),Menafoglio C.A. (226),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,S---S,266,301,Pianarosa G. (266),Righino P. (301),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,S---S,226,301,Menafoglio C.A. (226),Righino P. (301),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,G-->S,272,223,Piazzollo F. (272),Menafoglio A. (223),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,G-->S,272,275,Piazzollo F. (272),Pinchetti D. (275),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,G-->S,272,266,Piazzollo F. (272),Pianarosa G. (266),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,G-->S,272,226,Piazzollo F. (272),Menafoglio C.A. (226),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,G-->S,272,301,Piazzollo F. (272),Righino P. (301),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,A-->S,62,223,Boggio P. (62),Menafoglio A. (223),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,A-->S,62,275,Boggio P. (62),Pinchetti D. (275),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,A-->S,62,266,Boggio P. (62),Pianarosa G. (266),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,A-->S,62,226,Boggio P. (62),Menafoglio C.A. (226),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,A-->S,62,301,Boggio P. (62),Righino P. (301),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,A-->G,62,272,Boggio P. (62),Piazzollo F. (272),"17170710 - C1717_05_077 - (Cags-Cs): REP, Casale - Chateau - ",171707,1717,CA,mil
17170710,S---S,117,573,Cribiatello F. (117),De Vallon F.G. (573),"17170710 - C1717_05_080 - (Dags-Ds): REP, Valenza - Fortifications - ",171707,1717,VAL,mil
17170710,G-->S,253,117,Peijrone F. (253),Cribiatello F. (117),"17170710 - C1717_05_080 - (Dags-Ds): REP, Valenza - Fortifications - ",171707,1717,VAL,mil
17170710,G-->S,253,573,Peijrone F. (253),De Vallon F.G. (573),"17170710 - C1717_05_080 - (Dags-Ds): REP, Valenza - Fortifications - ",171707,1717,VAL,mil
17170710,A-->S,436,117,Chianale G. (436),Cribiatello F. (117),"17170710 - C1717_05_080 - (Dags-Ds): REP, Valenza - Fortifications - ",171707,1717,VAL,mil
17170710,A-->S,436,573,Chianale G. (436),De Vallon F.G. (573),"17170710 - C1717_05_080 - (Dags-Ds): REP, Valenza - Fortifications - ",171707,1717,VAL,mil
17170710,A-->G,436,253,Chianale G. (436),Peijrone F. (253),"17170710 - C1717_05_080 - (Dags-Ds): REP, Valenza - Fortifications - ",171707,1717,VAL,mil
17170911,S---S,582,562,Rosso G.M. (582),Agli C. (562),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,582,563,Rosso G.M. (582),Agli F. (563),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,582,537,Rosso G.M. (582),Rosso S. (537),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,582,534,Rosso G.M. (582),Rosso F. (534),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,582,133,Rosso G.M. (582),Ferrari G. (133),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,582,581,Rosso G.M. (582),Rosso G.B. (581),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,582,574,Rosso G.M. (582),Fossato F.A. (574),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,562,563,Agli C. (562),Agli F. (563),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,562,537,Agli C. (562),Rosso S. (537),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,562,534,Agli C. (562),Rosso F. (534),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,562,133,Agli C. (562),Ferrari G. (133),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,562,581,Agli C. (562),Rosso G.B. (581),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,562,574,Agli C. (562),Fossato F.A. (574),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,563,537,Agli F. (563),Rosso S. (537),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,563,534,Agli F. (563),Rosso F. (534),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,563,133,Agli F. (563),Ferrari G. (133),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,563,581,Agli F. (563),Rosso G.B. (581),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,563,574,Agli F. (563),Fossato F.A. (574),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,537,534,Rosso S. (537),Rosso F. (534),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,537,133,Rosso S. (537),Ferrari G. (133),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,537,581,Rosso S. (537),Rosso G.B. (581),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,537,574,Rosso S. (537),Fossato F.A. (574),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,534,133,Rosso F. (534),Ferrari G. (133),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,534,581,Rosso F. (534),Rosso G.B. (581),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,534,574,Rosso F. (534),Fossato F.A. (574),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,133,581,Ferrari G. (133),Rosso G.B. (581),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,133,574,Ferrari G. (133),Fossato F.A. (574),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17170911,S---S,581,574,Rosso G.B. (581),Fossato F.A. (574),"17170911 - C1717_05_094 - (Cags-Cs): MO, Rivolli - Chateau - ",171709,1717,RI,civ
17171109,S---S,582,581,Rosso G.M. (582),Rosso G.B. (581),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,582,534,Rosso G.M. (582),Rosso F. (534),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,582,574,Rosso G.M. (582),Fossato F.A. (574),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,582,133,Rosso G.M. (582),Ferrari G. (133),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,582,562,Rosso G.M. (582),Agli C. (562),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,582,563,Rosso G.M. (582),Agli F. (563),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,581,534,Rosso G.B. (581),Rosso F. (534),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,581,574,Rosso G.B. (581),Fossato F.A. (574),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,581,133,Rosso G.B. (581),Ferrari G. (133),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,581,562,Rosso G.B. (581),Agli C. (562),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,581,563,Rosso G.B. (581),Agli F. (563),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,534,574,Rosso F. (534),Fossato F.A. (574),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,534,133,Rosso F. (534),Ferrari G. (133),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,534,562,Rosso F. (534),Agli C. (562),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,534,563,Rosso F. (534),Agli F. (563),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,574,133,Fossato F.A. (574),Ferrari G. (133),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,574,562,Fossato F.A. (574),Agli C. (562),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,574,563,Fossato F.A. (574),Agli F. (563),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,133,562,Ferrari G. (133),Agli C. (562),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,133,563,Ferrari G. (133),Agli F. (563),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171109,S---S,562,563,Agli C. (562),Agli F. (563),"17171109 - C1717_05_097 - (Cags-Cs): MO, Rivolli - Chateau - ",171711,1717,RI,civ
17171211,S---S,23,28,Bello G. (23),Bello P.M. (28),"17171211 - C1717_05_100 - (Cags-Cs): GO, Turin - Porta Susina - Fortification  - ",171712,1717,TO,mil
17170216,S---S,44,314,Bertoglio G.D. (44),Rocco N. (314),"17170216 - C1717_S100_012 - (Cags-Cs): DIV, Superga - Basilique - ",171702,1717,SUP,rel
17170216,S---S,44,364,Bertoglio G.D. (44),Trivero G.B. (364),"17170216 - C1717_S100_012 - (Cags-Cs): DIV, Superga - Basilique - ",171702,1717,SUP,rel
17170216,S---S,44,604,Bertoglio G.D. (44),Fenoglio S. (604),"17170216 - C1717_S100_012 - (Cags-Cs): DIV, Superga - Basilique - ",171702,1717,SUP,rel
17170216,S---S,314,364,Rocco N. (314),Trivero G.B. (364),"17170216 - C1717_S100_012 - (Cags-Cs): DIV, Superga - Basilique - ",171702,1717,SUP,rel
17170216,S---S,314,604,Rocco N. (314),Fenoglio S. (604),"17170216 - C1717_S100_012 - (Cags-Cs): DIV, Superga - Basilique - ",171702,1717,SUP,rel
17170216,S---S,364,604,Trivero G.B. (364),Fenoglio S. (604),"17170216 - C1717_S100_012 - (Cags-Cs): DIV, Superga - Basilique - ",171702,1717,SUP,rel
17170216,G-->S,365,44,Trivero V. (365),Bertoglio G.D. (44),"17170216 - C1717_S100_012 - (Cags-Cs): DIV, Superga - Basilique - ",171702,1717,SUP,rel
17170216,G-->S,365,314,Trivero V. (365),Rocco N. (314),"17170216 - C1717_S100_012 - (Cags-Cs): DIV, Superga - Basilique - ",171702,1717,SUP,rel
17170216,G-->S,365,364,Trivero V. (365),Trivero G.B. (364),"17170216 - C1717_S100_012 - (Cags-Cs): DIV, Superga - Basilique - ",171702,1717,SUP,rel
17170216,G-->S,365,604,Trivero V. (365),Fenoglio S. (604),"17170216 - C1717_S100_012 - (Cags-Cs): DIV, Superga - Basilique - ",171702,1717,SUP,rel
17170216,A-->S,42,44,Bertinetti P. (42),Bertoglio G.D. (44),"17170216 - C1717_S100_012 - (Cags-Cs): DIV, Superga - Basilique - ",171702,1717,SUP,rel
17170216,A-->S,42,314,Bertinetti P. (42),Rocco N. (314),"17170216 - C1717_S100_012 - (Cags-Cs): DIV, Superga - Basilique - ",171702,1717,SUP,rel
17170216,A-->S,42,364,Bertinetti P. (42),Trivero G.B. (364),"17170216 - C1717_S100_012 - (Cags-Cs): DIV, Superga - Basilique - ",171702,1717,SUP,rel
17170216,A-->S,42,604,Bertinetti P. (42),Fenoglio S. (604),"17170216 - C1717_S100_012 - (Cags-Cs): DIV, Superga - Basilique - ",171702,1717,SUP,rel
17170216,A-->G,42,365,Bertinetti P. (42),Trivero V. (365),"17170216 - C1717_S100_012 - (Cags-Cs): DIV, Superga - Basilique - ",171702,1717,SUP,rel
17170225,G-->S,42,608,Bertinetti P. (42),Pia D. (608),"17170225 - C1717_S100_014 - (Cags-Cs): DIV, Superga - Basilique - ",171702,1717,SUP,rel
17170306,S---S,611,612,Signori S. (611),Trogli F. (612),"17170306 - C1717_S100_016 - (Cags-Cs): GO, Superga - Basilique - ",171703,1717,SUP,rel
17170306,G-->S,616,611,Valsecchi G.D. (616),Signori S. (611),"17170306 - C1717_S100_016 - (Cags-Cs): GO, Superga - Basilique - ",171703,1717,SUP,rel
17170306,G-->S,616,612,Valsecchi G.D. (616),Trogli F. (612),"17170306 - C1717_S100_016 - (Cags-Cs): GO, Superga - Basilique - ",171703,1717,SUP,rel
17170306,A-->S,430,611,Calderara G.P. (430),Signori S. (611),"17170306 - C1717_S100_016 - (Cags-Cs): GO, Superga - Basilique - ",171703,1717,SUP,rel
17170306,A-->S,430,612,Calderara G.P. (430),Trogli F. (612),"17170306 - C1717_S100_016 - (Cags-Cs): GO, Superga - Basilique - ",171703,1717,SUP,rel
17170306,A-->G,430,616,Calderara G.P. (430),Valsecchi G.D. (616),"17170306 - C1717_S100_016 - (Cags-Cs): GO, Superga - Basilique - ",171703,1717,SUP,rel
