user_id,retweet_user_id,screen_name,retweet_screen_name,retweet_created_at,text,time
x1028355791143804929,x1028355791143804929,DetroitLove88,DetroitLove88,2020/1/10 13:26,"Turkey Intervenes To Prevent The Killing Of 10,000 Camels In Australia

#OneVoice1
#OneVoiceMEWorldView 
#AustralianBushfire https://t.co/coJP65vC6o",2020/1/10 13:26
x1028355791143804929,x1028355791143804929,DetroitLove88,DetroitLove88,2020/1/10 13:27,"Turkeyâ€™s ruling party blasts Australian camel cull

#OneVoice1
#OneVoiceMEWorldView 
#AustralianBushfire
https://t.co/OUn3ekNnMQ",2020/1/10 13:27
x724140721570193408,x1086614858,AdityaDubey2003,ijanis51,2020/1/10 13:51,.@sussanley @envirogov : Urgent Action Plan Needed to #SaveKoalas from Extinction #Bushfires #PrayForAustralia #AustralianBushfire - Sign the Petition! https://t.co/OAueklsy5B via @Change,2020/1/10 13:51
x1070669930679492609,x1070669930679492609,XRLondon,XRLondon,2020/1/10 14:12,"We will never stop fighting, with love and with rage, to preserve the future for all life on our rare and beautiful planet. 

#AustraliaOnFire 
#StopAdani 
#AustralianBushfire 

Photo: Gareth Morris https://t.co/P07iscic9S",2020/1/10 14:12
x47567028,x1070669930679492609,xxotweety,XRLondon,2020/1/10 15:21,"Images from Australia House in London today by @helenasmithpix

#AustralianBushfireDisaster 
#ClimateAction 
#AustralianBushfire 
#StopAdani https://t.co/Q2eiGB4J4q",2020/1/10 15:21
x1107041674235129856,x1070669930679492609,XRDerby,XRLondon,2020/1/10 15:21,"Images from Australia House in London today by @helenasmithpix

#AustralianBushfireDisaster 
#ClimateAction 
#AustralianBushfire 
#StopAdani https://t.co/Q2eiGB4J4q",2020/1/10 15:21
x2150912885,x1070669930679492609,SueAuthor,XRLondon,2020/1/10 15:21,"Images from Australia House in London today by @helenasmithpix

#AustralianBushfireDisaster 
#ClimateAction 
#AustralianBushfire 
#StopAdani https://t.co/Q2eiGB4J4q",2020/1/10 15:21
x732808426212986882,x1120772155669716992,DystopicMe,Educators4F,2020/1/10 15:30,<U+0001F50A> Hear this @SiemensDE  @ScottMorrisonMP @BMWi_Bund @peteraltmaier <U+270A> Schwerin akzeptiert keine fossile Energiepolitik mehr. #StopAdani #Klimakrise #ClimateCrisis #ClimateEmergency #AustraliaFires  #AustralianBushfire #AustraliaBurning #EndCoal #FridaysForFuture #Kohleausstieg https://t.co/VZ7pzEWh4r,2020/1/10 15:30
x987844879,x1120772155669716992,bprophetable,Educators4F,2020/1/10 15:30,<U+0001F50A> Hear this @SiemensDE  @ScottMorrisonMP @BMWi_Bund @peteraltmaier <U+270A> Schwerin akzeptiert keine fossile Energiepolitik mehr. #StopAdani #Klimakrise #ClimateCrisis #ClimateEmergency #AustraliaFires  #AustralianBushfire #AustraliaBurning #EndCoal #FridaysForFuture #Kohleausstieg https://t.co/VZ7pzEWh4r,2020/1/10 15:30
x2976809147,x1120772155669716992,TiedeDth,Educators4F,2020/1/10 15:30,<U+0001F50A> Hear this @SiemensDE  @ScottMorrisonMP @BMWi_Bund @peteraltmaier <U+270A> Schwerin akzeptiert keine fossile Energiepolitik mehr. #StopAdani #Klimakrise #ClimateCrisis #ClimateEmergency #AustraliaFires  #AustralianBushfire #AustraliaBurning #EndCoal #FridaysForFuture #Kohleausstieg https://t.co/VZ7pzEWh4r,2020/1/10 15:30
x47567028,x1120772155669716992,xxotweety,Educators4F,2020/1/10 15:30,<U+0001F50A> Hear this @SiemensDE  @ScottMorrisonMP @BMWi_Bund @peteraltmaier <U+270A> Schwerin akzeptiert keine fossile Energiepolitik mehr. #StopAdani #Klimakrise #ClimateCrisis #ClimateEmergency #AustraliaFires  #AustralianBushfire #AustraliaBurning #EndCoal #FridaysForFuture #Kohleausstieg https://t.co/VZ7pzEWh4r,2020/1/10 15:30
x126978307,x1120772155669716992,Kl_Stone,Educators4F,2020/1/10 15:30,<U+0001F50A> Hear this @SiemensDE  @ScottMorrisonMP @BMWi_Bund @peteraltmaier <U+270A> Schwerin akzeptiert keine fossile Energiepolitik mehr. #StopAdani #Klimakrise #ClimateCrisis #ClimateEmergency #AustraliaFires  #AustralianBushfire #AustraliaBurning #EndCoal #FridaysForFuture #Kohleausstieg https://t.co/VZ7pzEWh4r,2020/1/10 15:30
x138898251,x1120772155669716992,btkrth,Educators4F,2020/1/10 15:30,<U+0001F50A> Hear this @SiemensDE  @ScottMorrisonMP @BMWi_Bund @peteraltmaier <U+270A> Schwerin akzeptiert keine fossile Energiepolitik mehr. #StopAdani #Klimakrise #ClimateCrisis #ClimateEmergency #AustraliaFires  #AustralianBushfire #AustraliaBurning #EndCoal #FridaysForFuture #Kohleausstieg https://t.co/VZ7pzEWh4r,2020/1/10 15:30
x983111527497719808,x1120772155669716992,Sebasti34996356,Educators4F,2020/1/10 15:30,<U+0001F50A> Hear this @SiemensDE  @ScottMorrisonMP @BMWi_Bund @peteraltmaier <U+270A> Schwerin akzeptiert keine fossile Energiepolitik mehr. #StopAdani #Klimakrise #ClimateCrisis #ClimateEmergency #AustraliaFires  #AustralianBushfire #AustraliaBurning #EndCoal #FridaysForFuture #Kohleausstieg https://t.co/VZ7pzEWh4r,2020/1/10 15:30
x81637999,x533198837,FritzQuincke,HellstormDe,2020/1/10 15:44,"Also sagen wir ganz einfach mal: WÃ¤re die gleiche Menge an Vegetation hier verbrannt, wÃ¤ren wir am Arsch. Quelle: @Katapultmagazin
#AustralianBushfireDisaster #Australien #AustraliaFires #AustralianBushfire #AustralianBushfire #PrayForRain https://t.co/ZaTEZjMiRK",2020/1/10 15:44
x47567028,x533198837,xxotweety,HellstormDe,2020/1/10 15:44,"Also sagen wir ganz einfach mal: WÃ¤re die gleiche Menge an Vegetation hier verbrannt, wÃ¤ren wir am Arsch. Quelle: @Katapultmagazin
#AustralianBushfireDisaster #Australien #AustraliaFires #AustralianBushfire #AustralianBushfire #PrayForRain https://t.co/ZaTEZjMiRK",2020/1/10 15:44
x1457115072,x25512578,unbeltacer_,Greenpeace_ITA,2020/1/10 16:26,"L'#Australia brucia. I #cambiamenticlimatici influenzano gli eventi meteo estremi, come la siccitÃ , e  indirettamente anche gli #incendi. Continuare a bruciare combustibili fossili come lâ€™Australia sta facendo puÃ² solo aggravare lâ€™emergenza climatica in corso #AustralianBushfire https://t.co/1BCi9hsgKx",2020/1/10 16:26
x480271866,x25512578,kiki_viola8,Greenpeace_ITA,2020/1/10 16:26,"L'#Australia brucia. I #cambiamenticlimatici influenzano gli eventi meteo estremi, come la siccitÃ , e  indirettamente anche gli #incendi. Continuare a bruciare combustibili fossili come lâ€™Australia sta facendo puÃ² solo aggravare lâ€™emergenza climatica in corso #AustralianBushfire https://t.co/1BCi9hsgKx",2020/1/10 16:26
x524842574,x841207826148151296,geirrchris,ThomasSigmundHB,2020/1/10 16:28,"Starke Intiative: â€žEs sollen nicht nur alte, weiÃŸe MÃ¤nner das Ganze leitenâ€�? sagte @JoeKaeser dem @handelsblatt und will @fridaysforfuture Aktivistin  Neubauer Verantwortung im Konzern Ã¼bertragen- https://t.co/WaHaAjneAE? @clarissahaller @SiemensDE #AustralianBushfire",2020/1/10 16:28
x112526774,x841207826148151296,Michael_Kunz,ThomasSigmundHB,2020/1/10 16:28,"Starke Intiative: â€žEs sollen nicht nur alte, weiÃŸe MÃ¤nner das Ganze leitenâ€�? sagte @JoeKaeser dem @handelsblatt und will @fridaysforfuture Aktivistin  Neubauer Verantwortung im Konzern Ã¼bertragen- https://t.co/WaHaAjneAE? @clarissahaller @SiemensDE #AustralianBushfire",2020/1/10 16:28
x994874234072653825,x18240187,TinyWildOrchid,MoveTheWorldUK,2020/1/10 16:51,"<U+26A0> Australian #animals urgently need your help <U+26A0><U+2060>

Wildlife, pets and farm animals are burning to death.  Your compassion today will help give them a future. Please donate today. https://t.co/xM7fU6nFe9 #AustraliaOnFire #Australia #AustralianBushfire",2020/1/10 16:51
x1514639766,x18240187,LisaLisaw1,MoveTheWorldUK,2020/1/10 16:51,"<U+26A0> Australian #animals urgently need your help <U+26A0><U+2060>

Wildlife, pets and farm animals are burning to death.  Your compassion today will help give them a future. Please donate today. https://t.co/xM7fU6nFe9 #AustraliaOnFire #Australia #AustralianBushfire",2020/1/10 16:51
x18240187,x18240187,MoveTheWorldUK,MoveTheWorldUK,2020/1/10 16:51,"<U+26A0> Australian #animals urgently need your help <U+26A0><U+2060>

Wildlife, pets and farm animals are burning to death.  Your compassion today will help give them a future. Please donate today. https://t.co/xM7fU6nFe9 #AustraliaOnFire #Australia #AustralianBushfire",2020/1/10 16:51
x229016226,x3323767361,JKSteinberger,orridge_anna,2020/1/10 16:59,I and a friendly kangaroo outside the Australian embassy today at the @XRLondon action. #climateprotest #ClimateAction #AustralianWildFires #AustraliaOnFire #AustralianBushfire https://t.co/LMMcqOjlLZ,2020/1/10 16:59
x2934931756,x2900847590,krosenlund_com,KhalidKareemm,2020/1/10 17:13,"Australia Fires, Indonesia Floods, and Congo Basin Rainforest. Our planet is in danger<U+0001F534>
<U+0001F30D>WE NEED ACTIONS NOW <U+0001F30F>
#AustraliaOnFire #SaveCongoForest_Flora_Fauna #AustraliaisBurning #AustralianBushfire #climatestrike #ClimateCrisis #FridaysForFurture #ClimateAction #ClimateChange https://t.co/V43HWixX7E",2020/1/10 17:13
x23943694,x2900847590,Coramb,KhalidKareemm,2020/1/10 17:13,"Australia Fires, Indonesia Floods, and Congo Basin Rainforest. Our planet is in danger<U+0001F534>
<U+0001F30D>WE NEED ACTIONS NOW <U+0001F30F>
#AustraliaOnFire #SaveCongoForest_Flora_Fauna #AustraliaisBurning #AustralianBushfire #climatestrike #ClimateCrisis #FridaysForFurture #ClimateAction #ClimateChange https://t.co/V43HWixX7E",2020/1/10 17:13
x2454513962,x2900847590,FryGerard,KhalidKareemm,2020/1/10 17:13,"Australia Fires, Indonesia Floods, and Congo Basin Rainforest. Our planet is in danger<U+0001F534>
<U+0001F30D>WE NEED ACTIONS NOW <U+0001F30F>
#AustraliaOnFire #SaveCongoForest_Flora_Fauna #AustraliaisBurning #AustralianBushfire #climatestrike #ClimateCrisis #FridaysForFurture #ClimateAction #ClimateChange https://t.co/V43HWixX7E",2020/1/10 17:13
x924408989953257472,x2900847590,stratkotter,KhalidKareemm,2020/1/10 17:13,"Australia Fires, Indonesia Floods, and Congo Basin Rainforest. Our planet is in danger<U+0001F534>
<U+0001F30D>WE NEED ACTIONS NOW <U+0001F30F>
#AustraliaOnFire #SaveCongoForest_Flora_Fauna #AustraliaisBurning #AustralianBushfire #climatestrike #ClimateCrisis #FridaysForFurture #ClimateAction #ClimateChange https://t.co/V43HWixX7E",2020/1/10 17:13
x74645182,x1205050024578695168,chipyguaw,tetocolaspalmas,2020/1/10 17:19,La que liasteis por una mierda de iglesia en Paris y el poco jaleo que armÃ¡is con todo un paÃ­s que se estÃ¡ calcinando. Â¡HipÃ³critas! #AustraliaOnFire #AustraliaSeQuema #AustralianBushfire #AustralianBushfireDisaster #Australiaenllamas https://t.co/VGiXMvHSmk,2020/1/10 17:19
x910605972435095552,x1205050024578695168,Nupsybumbum,tetocolaspalmas,2020/1/10 17:19,La que liasteis por una mierda de iglesia en Paris y el poco jaleo que armÃ¡is con todo un paÃ­s que se estÃ¡ calcinando. Â¡HipÃ³critas! #AustraliaOnFire #AustraliaSeQuema #AustralianBushfire #AustralianBushfireDisaster #Australiaenllamas https://t.co/VGiXMvHSmk,2020/1/10 17:19
x2976809147,x1072822187307008006,TiedeDth,fridaysforfutu1,2020/1/10 17:40,"Ein bisschen, aber nicht alles vom heutigen FfF-Streik bei @SiemensDE in #stuttgart um @JoeKaeser zu #stopadani aufzufordern. Wir haben keinen Aufsichtsratsposten bekommen, wollen wir auch nicht!
#fridaysforfuture #AustralianBushfire #changethenation https://t.co/POrYIC7egq",2020/1/10 17:40
x963822458552889344,x1163102402381340675,FBPETrundlelin,BrigadeReading,2020/1/10 17:41,"XR Red Rebels at the Australian Embassy in London today. 

#AustralianBushfireDisaster #Australia #AustraliaOnFire  #AustralianBushfire @XR_Reading @XRebellionUK @redrebelbrigade 
#ExtinctionRebellion #TellTheTruth 

https://t.co/b4MCTSsxDp",2020/1/10 17:41
x328007048,x1163102402381340675,BertRorijeNL,BrigadeReading,2020/1/10 17:41,"XR Red Rebels at the Australian Embassy in London today. 

#AustralianBushfireDisaster #Australia #AustraliaOnFire  #AustralianBushfire @XR_Reading @XRebellionUK @redrebelbrigade 
#ExtinctionRebellion #TellTheTruth 

https://t.co/b4MCTSsxDp",2020/1/10 17:41
x994874234072653825,x1122858502874124288,TinyWildOrchid,XRebellionUK,2020/1/10 17:43,"â€œThe warming of our planet â€�?and the changes in climate associated with it â€�?are due to the fossil fuels weâ€™re burning: oil, whether at midnight or any other hour of the day, natural gas, and the biggest culprit of all, coal.â€�?

#AustralianBushfire

https://t.co/YL3wjSlnkt",2020/1/10 17:43
x1152523771909156865,x1122858502874124288,JanSmit42776717,XRebellionUK,2020/1/10 17:43,"â€œThe warming of our planet â€�?and the changes in climate associated with it â€�?are due to the fossil fuels weâ€™re burning: oil, whether at midnight or any other hour of the day, natural gas, and the biggest culprit of all, coal.â€�?

#AustralianBushfire

https://t.co/YL3wjSlnkt",2020/1/10 17:43
x25081451,x1122858502874124288,SaleemulHuq,XRebellionUK,2020/1/10 17:43,"â€œThe warming of our planet â€�?and the changes in climate associated with it â€�?are due to the fossil fuels weâ€™re burning: oil, whether at midnight or any other hour of the day, natural gas, and the biggest culprit of all, coal.â€�?

#AustralianBushfire

https://t.co/YL3wjSlnkt",2020/1/10 17:43
x1107041674235129856,x1122858502874124288,XRDerby,XRebellionUK,2020/1/10 17:43,"â€œThe warming of our planet â€�?and the changes in climate associated with it â€�?are due to the fossil fuels weâ€™re burning: oil, whether at midnight or any other hour of the day, natural gas, and the biggest culprit of all, coal.â€�?

#AustralianBushfire

https://t.co/YL3wjSlnkt",2020/1/10 17:43
x715050386592284674,x1122858502874124288,josesirgado,XRebellionUK,2020/1/10 17:43,"â€œThe warming of our planet â€�?and the changes in climate associated with it â€�?are due to the fossil fuels weâ€™re burning: oil, whether at midnight or any other hour of the day, natural gas, and the biggest culprit of all, coal.â€�?

#AustralianBushfire

https://t.co/YL3wjSlnkt",2020/1/10 17:43
x727226904751800320,x1122858502874124288,graylingn16,XRebellionUK,2020/1/10 17:43,"â€œThe warming of our planet â€�?and the changes in climate associated with it â€�?are due to the fossil fuels weâ€™re burning: oil, whether at midnight or any other hour of the day, natural gas, and the biggest culprit of all, coal.â€�?

#AustralianBushfire

https://t.co/YL3wjSlnkt",2020/1/10 17:43
x319971600,x1215481351010304000,LiberallyJan,IfamAustralia,2020/1/10 18:26,"We've opened doors of Marsden Park Masjid for evacuees of #NSWfires 
If you or anyone you know need temporary accommodation just fill out this form 
https://t.co/fD0vsdvfYk
#IFAM
#AustralianBushfireDisaster
#AustralianFires #PrayForAustralia #AustralianBushfire #NSWbushfires https://t.co/0QsdPf1cPx",2020/1/10 18:26
x898231845925646336,x898231845925646336,MarkoSilberhand,MarkoSilberhand,2020/1/10 18:39,"@AllanMargolin @DawnLenhardt @HelenResists @dawnresist @Helenhs @toliro @strchld269 @parents4future @EEN_Moms @Dobieblue @c255666a459a495 @Annimallover @wxjay A disaster for nature and all living things . . .
The world cries with you #Australia  <U+0001F494> 

#ClimateChangeIsReal #ClimateCrisis #ClimateAction 
#AustralianBushfire #AustraliaisBurning #AustraliaOnFire https://t.co/kLETnH17N4",2020/1/10 18:39
x126978307,x825306344961998848,Kl_Stone,Volksverpetzer,2020/1/10 19:01,"Rechte Kreise sehen in Berichten von #Brandstiftungen in #Australien den Beweis, dass nicht der #Klimawandel an den WaldbrÃ¤nden schuld sei. Dabei ist es eher anders herum. Faktencheck! https://t.co/AvJf6tRl2B #FridaysForFuture #AustralianBushfire @Gegen_die_AfD @Die_Insider",2020/1/10 19:01
x983111527497719808,x825306344961998848,Sebasti34996356,Volksverpetzer,2020/1/10 19:01,"Rechte Kreise sehen in Berichten von #Brandstiftungen in #Australien den Beweis, dass nicht der #Klimawandel an den WaldbrÃ¤nden schuld sei. Dabei ist es eher anders herum. Faktencheck! https://t.co/AvJf6tRl2B #FridaysForFuture #AustralianBushfire @Gegen_die_AfD @Die_Insider",2020/1/10 19:01
x825306344961998848,x825306344961998848,Volksverpetzer,Volksverpetzer,2020/1/10 19:01,"Rechte Kreise sehen in Berichten von #Brandstiftungen in #Australien den Beweis, dass nicht der #Klimawandel an den WaldbrÃ¤nden schuld sei. Dabei ist es eher anders herum. Faktencheck! https://t.co/AvJf6tRl2B #FridaysForFuture #AustralianBushfire @Gegen_die_AfD @Die_Insider",2020/1/10 19:01
x1359533838,x453961783,MoSchaefer66,yjw_x,2020/1/10 19:02,"Never was there a more powerful image <U+0001F494>

#KoalaChlamydia #AustralianBushfireDisaster #AustralianBushfire #Australia https://t.co/UHZ8HcniRd",2020/1/10 19:02
x2969405391,x453961783,scheerenberger,yjw_x,2020/1/10 19:02,"Never was there a more powerful image <U+0001F494>

#KoalaChlamydia #AustralianBushfireDisaster #AustralianBushfire #Australia https://t.co/UHZ8HcniRd",2020/1/10 19:02
x1037479006029926400,x1037479006029926400,BushcraftRhein,BushcraftRhein,2020/1/10 19:02,Endlich eine erfreuliche Nachrich! Die 9 Kleinen wurden Ã¼brigens nach den Namen der Retter*innen benannt <U+0001F64F><U+0001F998><U+0001F60D><U+0001F970> #AustralianBushfire https://t.co/IMlwtCaKL1,2020/1/10 19:02
x1359533838,x1215640136521781248,MoSchaefer66,world_healing_,2020/1/10 19:03,"This is really sad and heartbreaking <U+0001F622><U+0001F622><U+0001F622>
#AustralianBushfireDisaster 
#Australia 
#AustralianBushfire 
#AustraliaOnFire 
#AustralianFires https://t.co/5rM6xWMeqm",2020/1/10 19:03
x1215640136521781248,x1215640136521781248,world_healing_,world_healing_,2020/1/10 19:03,"This is really sad and heartbreaking <U+0001F622><U+0001F622><U+0001F622>
#AustralianBushfireDisaster 
#Australia 
#AustralianBushfire 
#AustraliaOnFire 
#AustralianFires https://t.co/5rM6xWMeqm",2020/1/10 19:03
x17111029,x1215640136521781248,Aitch_El,world_healing_,2020/1/10 19:03,"This is really sad and heartbreaking <U+0001F622><U+0001F622><U+0001F622>
#AustralianBushfireDisaster 
#Australia 
#AustralianBushfire 
#AustraliaOnFire 
#AustralianFires https://t.co/5rM6xWMeqm",2020/1/10 19:03
x878679891385954304,x1215640136521781248,cadutadalcuore,world_healing_,2020/1/10 19:03,"This is really sad and heartbreaking <U+0001F622><U+0001F622><U+0001F622>
#AustralianBushfireDisaster 
#Australia 
#AustralianBushfire 
#AustraliaOnFire 
#AustralianFires https://t.co/5rM6xWMeqm",2020/1/10 19:03
x1183096537,x1183096537,Skaldenwolf,Skaldenwolf,2020/1/10 19:07,"Hab gehÃ¶rt @RTLde mÃ¶chte die Einnahmen des Dschungelcamps zum Wohle Australiens Spenden. Immerhin drehen die auch dort.
Das ist ne Noble Aktion von euch.

#AustralianBushfireDisaster #Australien #AustralianBushfire #AustraliaBushfires #Australia #AustraliaisBurning https://t.co/WslEIATzFD",2020/1/10 19:07
