source,destination,timestamp,time
43,67,25,2020-01-02 00
43,68,25,2020-01-02 00
43,72,25,2020-01-02 00
43,78,25,2020-01-02 00
43,89,25,2020-01-02 00
43,115,25,2020-01-02 00
43,116,25,2020-01-02 00
43,140,25,2020-01-02 00
46,55,25,2020-01-02 00
46,63,25,2020-01-02 00
47,55,25,2020-01-02 00
47,64,25,2020-01-02 00
47,95,25,2020-01-02 00
47,110,25,2020-01-02 00
48,130,25,2020-01-02 00
49,130,25,2020-01-02 00
50,58,25,2020-01-02 00
50,64,25,2020-01-02 00
50,139,25,2020-01-02 00
50,143,25,2020-01-02 00
51,94,25,2020-01-02 00
51,101,25,2020-01-02 00
52,77,25,2020-01-02 00
53,64,25,2020-01-02 00
53,77,25,2020-01-02 00
53,110,25,2020-01-02 00
54,58,25,2020-01-02 00
55,63,25,2020-01-02 00
55,110,25,2020-01-02 00
58,77,25,2020-01-02 00
58,81,25,2020-01-02 00
58,106,25,2020-01-02 00
58,110,25,2020-01-02 00
58,112,25,2020-01-02 00
58,113,25,2020-01-02 00
58,143,25,2020-01-02 00
59,143,25,2020-01-02 00
60,128,25,2020-01-02 00
63,66,25,2020-01-02 00
63,88,25,2020-01-02 00
63,95,25,2020-01-02 00
63,110,25,2020-01-02 00
64,65,25,2020-01-02 00
64,93,25,2020-01-02 00
64,110,25,2020-01-02 00
64,111,25,2020-01-02 00
64,134,25,2020-01-02 00
65,80,25,2020-01-02 00
65,95,25,2020-01-02 00
65,128,25,2020-01-02 00
65,134,25,2020-01-02 00
65,143,25,2020-01-02 00
67,68,25,2020-01-02 00
67,72,25,2020-01-02 00
67,78,25,2020-01-02 00
67,89,25,2020-01-02 00
67,138,25,2020-01-02 00
67,143,25,2020-01-02 00
68,77,25,2020-01-02 00
68,86,25,2020-01-02 00
68,89,25,2020-01-02 00
70,130,25,2020-01-02 00
70,142,25,2020-01-02 00
75,78,25,2020-01-02 00
77,93,25,2020-01-02 00
78,79,25,2020-01-02 00
78,86,25,2020-01-02 00
78,89,25,2020-01-02 00
78,133,25,2020-01-02 00
79,118,25,2020-01-02 00
79,133,25,2020-01-02 00
80,108,25,2020-01-02 00
80,142,25,2020-01-02 00
84,86,25,2020-01-02 00
84,95,25,2020-01-02 00
84,128,25,2020-01-02 00
84,142,25,2020-01-02 00
85,133,25,2020-01-02 00
89,107,25,2020-01-02 00
89,138,25,2020-01-02 00
91,109,25,2020-01-02 00
91,113,25,2020-01-02 00
93,96,25,2020-01-02 00
93,110,25,2020-01-02 00
93,111,25,2020-01-02 00
93,134,25,2020-01-02 00
95,113,25,2020-01-02 00
95,114,25,2020-01-02 00
95,128,25,2020-01-02 00
96,110,25,2020-01-02 00
98,110,25,2020-01-02 00
110,113,25,2020-01-02 00
110,116,25,2020-01-02 00
110,143,25,2020-01-02 00
112,138,25,2020-01-02 00
114,142,25,2020-01-02 00
127,139,25,2020-01-02 00
130,142,25,2020-01-02 00
133,138,25,2020-01-02 00
135,142,25,2020-01-02 00
137,144,25,2020-01-02 00
